disease,category,severity,text_chunk,chunk_length
Acute Gastro Syndrome 61,Respiratory,Low,"Disease: Acute Gastro Syndrome 61
Description: Acute Gastro Syndrome 61 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",334
Chronic Gastro Syndrome 62,GI,Moderate,"Disease: Chronic Gastro Syndrome 62
Description: Chronic Gastro Syndrome 62 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",340
Autoimmune Gastro Syndrome 63,Renal,High,"Disease: Autoimmune Gastro Syndrome 63
Description: Autoimmune Gastro Syndrome 63 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",362
Idiopathic Gastro Syndrome 64,Autoimmune,Critical,"Disease: Idiopathic Gastro Syndrome 64
Description: Idiopathic Gastro Syndrome 64 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",351
Primary Gastro Syndrome 65,Infectious,Low,"Disease: Primary Gastro Syndrome 65
Description: Primary Gastro Syndrome 65 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",341
Secondary Gastro Syndrome 66,Cardiovascular,Moderate,"Disease: Secondary Gastro Syndrome 66
Description: Secondary Gastro Syndrome 66 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",356
Progressive Gastro Syndrome 67,Neurology,High,"Disease: Progressive Gastro Syndrome 67
Description: Progressive Gastro Syndrome 67 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",359
Congenital Gastro Syndrome 68,Endocrine,Critical,"Disease: Congenital Gastro Syndrome 68
Description: Congenital Gastro Syndrome 68 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",353
Inflammatory Gastro Syndrome 69,Respiratory,Low,"Disease: Inflammatory Gastro Syndrome 69
Description: Inflammatory Gastro Syndrome 69 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",350
Metabolic Gastro Syndrome 70,GI,Moderate,"Disease: Metabolic Gastro Syndrome 70
Description: Metabolic Gastro Syndrome 70 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",351
Acute Dermatologic Syndrome 71,Renal,High,"Disease: Acute Dermatologic Syndrome 71
Description: Acute Dermatologic Syndrome 71 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",355
Chronic Dermatologic Syndrome 72,Autoimmune,Critical,"Disease: Chronic Dermatologic Syndrome 72
Description: Chronic Dermatologic Syndrome 72 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",357
Autoimmune Dermatologic Syndrome 73,Infectious,Low,"Disease: Autoimmune Dermatologic Syndrome 73
Description: Autoimmune Dermatologic Syndrome 73 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",359
Idiopathic Dermatologic Syndrome 74,Cardiovascular,Moderate,"Disease: Idiopathic Dermatologic Syndrome 74
Description: Idiopathic Dermatologic Syndrome 74 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",372
Primary Dermatologic Syndrome 75,Neurology,High,"Disease: Primary Dermatologic Syndrome 75
Description: Primary Dermatologic Syndrome 75 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",370
Secondary Dermatologic Syndrome 76,Endocrine,Critical,"Disease: Secondary Dermatologic Syndrome 76
Description: Secondary Dermatologic Syndrome 76 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",354
Progressive Dermatologic Syndrome 77,Respiratory,Low,"Disease: Progressive Dermatologic Syndrome 77
Description: Progressive Dermatologic Syndrome 77 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",360
Congenital Dermatologic Syndrome 78,GI,Moderate,"Disease: Congenital Dermatologic Syndrome 78
Description: Congenital Dermatologic Syndrome 78 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",365
Inflammatory Dermatologic Syndrome 79,Renal,High,"Disease: Inflammatory Dermatologic Syndrome 79
Description: Inflammatory Dermatologic Syndrome 79 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",371
Metabolic Dermatologic Syndrome 80,Autoimmune,Critical,"Disease: Metabolic Dermatologic Syndrome 80
Description: Metabolic Dermatologic Syndrome 80 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",368
Acute Hematologic Syndrome 81,Infectious,Low,"Disease: Acute Hematologic Syndrome 81
Description: Acute Hematologic Syndrome 81 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",338
Chronic Hematologic Syndrome 82,Cardiovascular,Moderate,"Disease: Chronic Hematologic Syndrome 82
Description: Chronic Hematologic Syndrome 82 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",364
Autoimmune Hematologic Syndrome 83,Neurology,High,"Disease: Autoimmune Hematologic Syndrome 83
Description: Autoimmune Hematologic Syndrome 83 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",374
Idiopathic Hematologic Syndrome 84,Endocrine,Critical,"Disease: Idiopathic Hematologic Syndrome 84
Description: Idiopathic Hematologic Syndrome 84 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",356
Primary Hematologic Syndrome 85,Respiratory,Low,"Disease: Primary Hematologic Syndrome 85
Description: Primary Hematologic Syndrome 85 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",357
Secondary Hematologic Syndrome 86,GI,Moderate,"Disease: Secondary Hematologic Syndrome 86
Description: Secondary Hematologic Syndrome 86 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",352
Progressive Hematologic Syndrome 87,Renal,High,"Disease: Progressive Hematologic Syndrome 87
Description: Progressive Hematologic Syndrome 87 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",367
Congenital Hematologic Syndrome 88,Autoimmune,Critical,"Disease: Congenital Hematologic Syndrome 88
Description: Congenital Hematologic Syndrome 88 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",368
Inflammatory Hematologic Syndrome 89,Infectious,Low,"Disease: Inflammatory Hematologic Syndrome 89
Description: Inflammatory Hematologic Syndrome 89 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",354
Metabolic Hematologic Syndrome 90,Cardiovascular,Moderate,"Disease: Metabolic Hematologic Syndrome 90
Description: Metabolic Hematologic Syndrome 90 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",375
Acute Musculoskeletal Syndrome 91,Neurology,High,"Disease: Acute Musculoskeletal Syndrome 91
Description: Acute Musculoskeletal Syndrome 91 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",363
Chronic Musculoskeletal Syndrome 92,Endocrine,Critical,"Disease: Chronic Musculoskeletal Syndrome 92
Description: Chronic Musculoskeletal Syndrome 92 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",358
Autoimmune Musculoskeletal Syndrome 93,Respiratory,Low,"Disease: Autoimmune Musculoskeletal Syndrome 93
Description: Autoimmune Musculoskeletal Syndrome 93 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",371
Idiopathic Musculoskeletal Syndrome 94,GI,Moderate,"Disease: Idiopathic Musculoskeletal Syndrome 94
Description: Idiopathic Musculoskeletal Syndrome 94 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",364
Primary Musculoskeletal Syndrome 95,Renal,High,"Disease: Primary Musculoskeletal Syndrome 95
Description: Primary Musculoskeletal Syndrome 95 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",374
Secondary Musculoskeletal Syndrome 96,Autoimmune,Critical,"Disease: Secondary Musculoskeletal Syndrome 96
Description: Secondary Musculoskeletal Syndrome 96 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",365
Progressive Musculoskeletal Syndrome 97,Infectious,Low,"Disease: Progressive Musculoskeletal Syndrome 97
Description: Progressive Musculoskeletal Syndrome 97 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",360
Congenital Musculoskeletal Syndrome 98,Cardiovascular,Moderate,"Disease: Congenital Musculoskeletal Syndrome 98
Description: Congenital Musculoskeletal Syndrome 98 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",385
Inflammatory Musculoskeletal Syndrome 99,Neurology,High,"Disease: Inflammatory Musculoskeletal Syndrome 99
Description: Inflammatory Musculoskeletal Syndrome 99 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",379
Metabolic Musculoskeletal Syndrome 100,Endocrine,Critical,"Disease: Metabolic Musculoskeletal Syndrome 100
Description: Metabolic Musculoskeletal Syndrome 100 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",371
Acute Respiratory Disorder 101,Respiratory,Low,"Disease: Acute Respiratory Disorder 101
Description: Acute Respiratory Disorder 101 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",346
Chronic Respiratory Disorder 102,GI,Moderate,"Disease: Chronic Respiratory Disorder 102
Description: Chronic Respiratory Disorder 102 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",352
Autoimmune Respiratory Disorder 103,Renal,High,"Disease: Autoimmune Respiratory Disorder 103
Description: Autoimmune Respiratory Disorder 103 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",374
Idiopathic Respiratory Disorder 104,Autoimmune,Critical,"Disease: Idiopathic Respiratory Disorder 104
Description: Idiopathic Respiratory Disorder 104 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",363
Primary Respiratory Disorder 105,Infectious,Low,"Disease: Primary Respiratory Disorder 105
Description: Primary Respiratory Disorder 105 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",353
Secondary Respiratory Disorder 106,Cardiovascular,Moderate,"Disease: Secondary Respiratory Disorder 106
Description: Secondary Respiratory Disorder 106 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",368
Progressive Respiratory Disorder 107,Neurology,High,"Disease: Progressive Respiratory Disorder 107
Description: Progressive Respiratory Disorder 107 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",371
Congenital Respiratory Disorder 108,Endocrine,Critical,"Disease: Congenital Respiratory Disorder 108
Description: Congenital Respiratory Disorder 108 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",365
Inflammatory Respiratory Disorder 109,Respiratory,Low,"Disease: Inflammatory Respiratory Disorder 109
Description: Inflammatory Respiratory Disorder 109 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",362
Metabolic Respiratory Disorder 110,GI,Moderate,"Disease: Metabolic Respiratory Disorder 110
Description: Metabolic Respiratory Disorder 110 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",363
Acute Cardiac Disorder 111,Renal,High,"Disease: Acute Cardiac Disorder 111
Description: Acute Cardiac Disorder 111 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",347
Chronic Cardiac Disorder 112,Autoimmune,Critical,"Disease: Chronic Cardiac Disorder 112
Description: Chronic Cardiac Disorder 112 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",349
Autoimmune Cardiac Disorder 113,Infectious,Low,"Disease: Autoimmune Cardiac Disorder 113
Description: Autoimmune Cardiac Disorder 113 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",351
Idiopathic Cardiac Disorder 114,Cardiovascular,Moderate,"Disease: Idiopathic Cardiac Disorder 114
Description: Idiopathic Cardiac Disorder 114 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",364
Primary Cardiac Disorder 115,Neurology,High,"Disease: Primary Cardiac Disorder 115
Description: Primary Cardiac Disorder 115 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",362
Secondary Cardiac Disorder 116,Endocrine,Critical,"Disease: Secondary Cardiac Disorder 116
Description: Secondary Cardiac Disorder 116 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",346
Progressive Cardiac Disorder 117,Respiratory,Low,"Disease: Progressive Cardiac Disorder 117
Description: Progressive Cardiac Disorder 117 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",352
Congenital Cardiac Disorder 118,GI,Moderate,"Disease: Congenital Cardiac Disorder 118
Description: Congenital Cardiac Disorder 118 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",357
Inflammatory Cardiac Disorder 119,Renal,High,"Disease: Inflammatory Cardiac Disorder 119
Description: Inflammatory Cardiac Disorder 119 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",363
Metabolic Cardiac Disorder 120,Autoimmune,Critical,"Disease: Metabolic Cardiac Disorder 120
Description: Metabolic Cardiac Disorder 120 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",360
Acute Neurological Disorder 121,Infectious,Low,"Disease: Acute Neurological Disorder 121
Description: Acute Neurological Disorder 121 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",342
Chronic Neurological Disorder 122,Cardiovascular,Moderate,"Disease: Chronic Neurological Disorder 122
Description: Chronic Neurological Disorder 122 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",368
Autoimmune Neurological Disorder 123,Neurology,High,"Disease: Autoimmune Neurological Disorder 123
Description: Autoimmune Neurological Disorder 123 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",378
Idiopathic Neurological Disorder 124,Endocrine,Critical,"Disease: Idiopathic Neurological Disorder 124
Description: Idiopathic Neurological Disorder 124 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",360
Primary Neurological Disorder 125,Respiratory,Low,"Disease: Primary Neurological Disorder 125
Description: Primary Neurological Disorder 125 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",361
Secondary Neurological Disorder 126,GI,Moderate,"Disease: Secondary Neurological Disorder 126
Description: Secondary Neurological Disorder 126 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",356
Progressive Neurological Disorder 127,Renal,High,"Disease: Progressive Neurological Disorder 127
Description: Progressive Neurological Disorder 127 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",371
Congenital Neurological Disorder 128,Autoimmune,Critical,"Disease: Congenital Neurological Disorder 128
Description: Congenital Neurological Disorder 128 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",372
Inflammatory Neurological Disorder 129,Infectious,Low,"Disease: Inflammatory Neurological Disorder 129
Description: Inflammatory Neurological Disorder 129 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",358
Metabolic Neurological Disorder 130,Cardiovascular,Moderate,"Disease: Metabolic Neurological Disorder 130
Description: Metabolic Neurological Disorder 130 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",379
Acute Renal Disorder 131,Neurology,High,"Disease: Acute Renal Disorder 131
Description: Acute Renal Disorder 131 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",345
Chronic Renal Disorder 132,Endocrine,Critical,"Disease: Chronic Renal Disorder 132
Description: Chronic Renal Disorder 132 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",340
Autoimmune Renal Disorder 133,Respiratory,Low,"Disease: Autoimmune Renal Disorder 133
Description: Autoimmune Renal Disorder 133 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",353
Idiopathic Renal Disorder 134,GI,Moderate,"Disease: Idiopathic Renal Disorder 134
Description: Idiopathic Renal Disorder 134 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",346
Primary Renal Disorder 135,Renal,High,"Disease: Primary Renal Disorder 135
Description: Primary Renal Disorder 135 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",356
Secondary Renal Disorder 136,Autoimmune,Critical,"Disease: Secondary Renal Disorder 136
Description: Secondary Renal Disorder 136 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",347
Progressive Renal Disorder 137,Infectious,Low,"Disease: Progressive Renal Disorder 137
Description: Progressive Renal Disorder 137 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",342
Congenital Renal Disorder 138,Cardiovascular,Moderate,"Disease: Congenital Renal Disorder 138
Description: Congenital Renal Disorder 138 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",367
Inflammatory Renal Disorder 139,Neurology,High,"Disease: Inflammatory Renal Disorder 139
Description: Inflammatory Renal Disorder 139 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",361
Metabolic Renal Disorder 140,Endocrine,Critical,"Disease: Metabolic Renal Disorder 140
Description: Metabolic Renal Disorder 140 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",351
Acute Hepatic Disorder 141,Respiratory,Low,"Disease: Acute Hepatic Disorder 141
Description: Acute Hepatic Disorder 141 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",338
Chronic Hepatic Disorder 142,GI,Moderate,"Disease: Chronic Hepatic Disorder 142
Description: Chronic Hepatic Disorder 142 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",344
Autoimmune Hepatic Disorder 143,Renal,High,"Disease: Autoimmune Hepatic Disorder 143
Description: Autoimmune Hepatic Disorder 143 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",366
Idiopathic Hepatic Disorder 144,Autoimmune,Critical,"Disease: Idiopathic Hepatic Disorder 144
Description: Idiopathic Hepatic Disorder 144 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",355
Primary Hepatic Disorder 145,Infectious,Low,"Disease: Primary Hepatic Disorder 145
Description: Primary Hepatic Disorder 145 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",345
Secondary Hepatic Disorder 146,Cardiovascular,Moderate,"Disease: Secondary Hepatic Disorder 146
Description: Secondary Hepatic Disorder 146 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",360
