Drug,Disease,Dosage,Side_Effects,Contraindications,Drug_Category,General_Precaution,Administration_Route,Population_Group,Risk_Level,Disclaimer
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Check allergies,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Check allergies,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Avoid duplicate therapy,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Pediatric,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,General,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supportive,Adult/Pediatric,Follow label directions,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,General,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult/Pediatric,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Adult,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Kidney disease,Analgesic,Pediatric,Monitor symptoms,Supportive,Low,Informational only
